Datetime,Search,Article_Count,Stock_value,Pos_Words,Neg_Words,YouTube_Vids
17:29.2,trans+global+group+inc,0,0.01164,0,0,0
28:19.4,trans+global+group+inc,0,0.01164,0,0,0
35:22.3,trans+global+group+inc,0,0.01164,0,0,0
43:46.2,trans+global+group+inc,0,0.01164,0,0,0
53:24.0,trans+global+group+inc,0,0.01164,0,0,0
01:40.4,trans+global+group+inc,0,0.01164,0,0,0
08:07.4,trans+global+group+inc,0,0.01164,0,0,0
20:09.6,trans+global+group+inc,0,0.01164,0,0,0
26:47.3,trans+global+group+inc,0,0.01164,0,0,0
35:07.1,trans+global+group+inc,0,0.01164,0,0,0
45:53.7,trans+global+group+inc,0,0.01164,0,0,0
54:10.5,trans+global+group+inc,0,0.01164,0,0,0
08:03.9,trans+global+group+inc,0,0.01164,0,0,0
15:10.0,trans+global+group+inc,0,0.01164,0,0,0
26:33.3,trans+global+group+inc,0,0.01164,0,0,0
32:22.9,trans+global+group+inc,0,0.01164,0,0,0
38:43.4,trans+global+group+inc,0,0.01164,0,0,0
45:47.7,trans+global+group+inc,0,0.01164,0,0,0
52:57.3,trans+global+group+inc,0,0.01164,0,0,0
00:04.3,trans+global+group+inc,0,0.01164,0,0,0
07:06.3,trans+global+group+inc,1,0.01164,0,0,0
14:46.0,trans+global+group+inc,1,0.01164,0,0,0
20:32.2,trans+global+group+inc,1,0.01164,0,0,0
27:51.4,trans+global+group+inc,1,0.01164,0,0,0
34:54.3,trans+global+group+inc,1,0.01164,0,0,0
42:11.1,trans+global+group+inc,1,0.01164,0,0,0
49:35.6,trans+global+group+inc,0,0.01164,0,0,0
00:21.6,trans+global+group+inc,0,0.01164,0,0,0
10:33.7,trans+global+group+inc,0,0.01164,0,0,0
18:02.3,trans+global+group+inc,0,0.01164,0,0,0
25:04.3,trans+global+group+inc,0,0.01164,0,0,0
37:06.1,trans+global+group+inc,0,0.01164,0,0,0
45:08.9,trans+global+group+inc,0,0.01164,0,0,0
55:12.1,trans+global+group+inc,0,0.01164,0,0,0
05:07.7,trans+global+group+inc,0,0.01164,0,0,0
11:04.0,trans+global+group+inc,0,0.01164,0,0,0
20:59.3,trans+global+group+inc,0,0.01164,0,0,0
29:12.7,trans+global+group+inc,0,0.01164,0,0,0
37:29.2,trans+global+group+inc,0,0.01164,0,0,0
56:00.9,trans+global+group+inc,0,0.01164,0,0,0
04:53.4,trans+global+group+inc,0,0.01164,0,0,0
11:21.1,trans+global+group+inc,0,0.01164,0,0,0
20:05.8,trans+global+group+inc,0,0.01164,0,0,0
27:10.3,trans+global+group+inc,0,0.01164,0,0,0
32:56.7,trans+global+group+inc,0,0.01164,0,0,0
40:52.7,trans+global+group+inc,0,0.01164,0,0,0
50:26.1,trans+global+group+inc,0,0.01164,0,0,0
00:11.5,trans+global+group+inc,0,0.01164,0,0,0
07:31.9,trans+global+group+inc,0,0.01164,0,0,0
17:03.1,trans+global+group+inc,0,0.01164,0,0,0
24:34.9,trans+global+group+inc,0,0.01164,0,0,0
31:36.1,trans+global+group+inc,1,0.01164,0,0,0
37:23.8,trans+global+group+inc,1,0.01164,0,0,0
45:55.6,trans+global+group+inc,1,0.01164,0,0,0
53:03.9,trans+global+group+inc,1,0.01164,0,0,0
00:55.7,trans+global+group+inc,1,0.01164,0,0,0
09:17.0,trans+global+group+inc,1,0.01164,0,0,0
16:17.5,trans+global+group+inc,0,0.01164,0,0,0
27:22.7,trans+global+group+inc,0,0.01164,0,0,0
33:26.6,trans+global+group+inc,0,0.01164,0,0,0
42:57.8,trans+global+group+inc,0,0.01164,0,0,0
51:13.7,trans+global+group+inc,0,0.01164,0,0,0
58:15.5,trans+global+group+inc,0,0.01164,0,0,0
05:57.8,trans+global+group+inc,0,0.01164,0,0,0
14:17.2,trans+global+group+inc,0,0.01164,0,0,0
24:35.5,trans+global+group+inc,0,0.01164,0,0,0
37:08.8,trans+global+group+inc,0,0.01164,0,0,0
46:08.9,trans+global+group+inc,0,0.01164,0,0,0
54:26.1,trans+global+group+inc,0,0.01164,0,0,0
04:59.7,trans+global+group+inc,0,0.01164,0,0,0
25:18.7,trans+global+group+inc,0,0.01164,0,0,0
32:20.2,trans+global+group+inc,0,0.01164,0,0,0
39:22.0,trans+global+group+inc,0,0.01164,0,0,0
45:10.0,trans+global+group+inc,0,0.01164,0,0,0
50:55.4,trans+global+group+inc,0,0.01164,0,0,0
56:48.0,trans+global+group+inc,0,0.01164,0,0,0
04:28.3,trans+global+group+inc,0,0.01164,0,0,0
12:23.8,trans+global+group+inc,0,0.01164,0,0,0
20:51.3,trans+global+group+inc,0,0.01164,0,0,0
29:38.8,trans+global+group+inc,0,0.01164,0,0,0
39:12.4,trans+global+group+inc,0,0.01164,0,0,0
46:13.4,trans+global+group+inc,0,0.01164,0,0,0
52:02.1,trans+global+group+inc,0,0.01164,0,0,0
57:49.5,trans+global+group+inc,0,0.01164,0,0,0
05:31.4,trans+global+group+inc,0,0.01164,0,0,0
16:19.4,trans+global+group+inc,1,0.01164,0,0,0
25:02.2,trans+global+group+inc,1,0.01164,0,0,0
32:05.1,trans+global+group+inc,1,0.01164,0,0,0
39:09.6,trans+global+group+inc,1,0.01164,0,0,0
45:41.8,trans+global+group+inc,1,0.01164,0,0,0
55:14.6,trans+global+group+inc,1,0.01164,0,0,0
03:13.6,trans+global+group+inc,0,0.01164,0,0,0
11:36.8,trans+global+group+inc,0,0.01164,0,0,0
20:15.4,trans+global+group+inc,0,0.01164,0,0,0
30:00.8,trans+global+group+inc,0,0.01164,0,0,0
37:41.6,trans+global+group+inc,1,0.01164,0,0,0
49:43.9,trans+global+group+inc,1,0.01164,0,0,1
58:01.8,trans+global+group+inc,1,0.01164,0,0,0
06:20.6,trans+global+group+inc,1,0.01164,0,0,0
17:08.8,trans+global+group+inc,0,0.01164,0,0,0
25:38.8,trans+global+group+inc,2,0.01164,0,0,0
33:20.1,trans+global+group+inc,2,0.01164,0,0,0
40:58.4,trans+global+group+inc,2,0.01164,0,0,0
49:00.4,trans+global+group+inc,2,0.01164,0,0,0
58:31.8,trans+global+group+inc,2,0.01164,0,0,0
06:50.1,trans+global+group+inc,3,0.01164,0,0,0
13:11.8,trans+global+group+inc,3,0.01164,0,0,0
24:24.9,trans+global+group+inc,1,0.01164,0,0,0
31:29.0,trans+global+group+inc,1,0.01164,0,0,0
39:46.8,trans+global+group+inc,1,0.01164,0,0,0
47:41.4,trans+global+group+inc,1,0.01164,0,0,0
57:42.0,trans+global+group+inc,0,0.01164,0,0,0
08:31.9,trans+global+group+inc,0,0.01164,0,0,0
16:11.5,trans+global+group+inc,0,0.01164,0,0,0
21:59.5,trans+global+group+inc,0,0.01164,0,0,0
29:04.1,trans+global+group+inc,0,0.01164,0,0,0
35:00.3,trans+global+group+inc,0,0.01164,0,0,0
43:17.2,trans+global+group+inc,0,0.01164,0,0,0
50:29.7,trans+global+group+inc,0,0.01164,0,0,0
57:52.6,trans+global+group+inc,0,0.01164,0,0,0
07:06.1,trans+global+group+inc,0,0.01164,0,0,0
12:53.7,trans+global+group+inc,0,0.01164,0,0,0
22:31.1,trans+global+group+inc,0,0.01164,0,0,0
30:04.1,trans+global+group+inc,0,0.01164,0,0,0
39:54.0,trans+global+group+inc,0,0.01164,0,0,0
47:07.8,trans+global+group+inc,0,0.01164,0,0,0
58:23.9,trans+global+group+inc,0,0.01164,0,0,0
07:00.9,trans+global+group+inc,0,0.01164,0,0,0
15:17.3,trans+global+group+inc,0,0.01164,0,0,0
23:42.3,trans+global+group+inc,0,0.01164,0,0,0
31:19.6,trans+global+group+inc,0,0.01164,0,0,0
38:22.2,trans+global+group+inc,0,0.01164,0,0,0
46:01.8,trans+global+group+inc,0,0.01164,0,0,0
51:49.8,trans+global+group+inc,0,0.01164,0,0,0
57:37.5,trans+global+group+inc,0,0.01164,0,0,0
05:49.2,trans+global+group+inc,0,0.01164,0,0,0
17:53.1,trans+global+group+inc,0,0.01164,0,0,0
36:07.7,trans+global+group+inc,0,0.01164,0,0,0
41:55.5,trans+global+group+inc,0,0.01164,0,0,0
48:07.8,trans+global+group+inc,0,0.01164,0,0,0
56:53.7,trans+global+group+inc,0,0.01164,0,0,0
12:50.5,trans+global+group+inc,0,0.01164,0,0,0
23:53.9,trans+global+group+inc,0,0.01164,0,0,0
33:58.1,trans+global+group+inc,0,0.01164,0,0,0
40:58.8,trans+global+group+inc,0,0.01164,0,0,0
48:40.3,trans+global+group+inc,0,0.01164,0,0,1
59:27.0,trans+global+group+inc,0,0.01164,0,0,1
10:16.3,trans+global+group+inc,0,0.01164,0,0,1
18:35.1,trans+global+group+inc,0,0.01164,0,0,1
26:07.5,trans+global+group+inc,0,0.01164,0,0,1
33:09.3,trans+global+group+inc,0,0.01164,0,0,1
38:57.7,trans+global+group+inc,0,0.01164,0,0,0
48:58.9,trans+global+group+inc,0,0.01164,0,0,0
56:24.9,trans+global+group+inc,0,0.01164,0,0,0
06:04.6,trans+global+group+inc,0,0.01164,0,0,0
11:52.9,trans+global+group+inc,0,0.01164,0,0,0
19:37.0,trans+global+group+inc,0,0.01164,0,0,0
26:42.7,trans+global+group+inc,0,0.01164,0,0,0
35:34.6,trans+global+group+inc,0,0.01164,0,0,0
45:06.5,trans+global+group+inc,1,0.01164,0,0,0
54:41.7,trans+global+group+inc,1,0.01164,0,0,0
01:07.0,trans+global+group+inc,1,0.01164,0,0,0
11:55.0,trans+global+group+inc,1,0.01164,0,0,0
20:13.6,trans+global+group+inc,1,0.01164,0,0,0
28:30.1,trans+global+group+inc,1,0.01164,0,0,0
38:06.8,trans+global+group+inc,1,0.01164,0,0,0
46:00.7,trans+global+group+inc,0,0.01164,0,0,0
06:12.3,trans+global+group+inc,0,0.01164,0,0,0
14:31.8,trans+global+group+inc,0,0.01164,0,0,0
21:38.5,trans+global+group+inc,0,0.01164,0,0,0
28:43.0,trans+global+group+inc,0,0.01164,0,0,0
34:41.6,trans+global+group+inc,1,0.01164,0,0,0
49:55.8,trans+global+group+inc,1,0.01164,0,0,0
56:59.2,trans+global+group+inc,1,0.01164,0,0,0
02:54.9,trans+global+group+inc,2,0.01164,0,0,0
13:03.0,trans+global+group+inc,2,0.01164,0,0,0
21:44.5,trans+global+group+inc,2,0.01164,0,0,0
30:03.5,trans+global+group+inc,2,0.011635,0,0,0
37:25.3,trans+global+group+inc,2,0.011635,0,0,0
43:12.3,trans+global+group+inc,2,0.0117,0,0,0
50:50.6,trans+global+group+inc,2,0.0115,0,0,0
07:54.4,trans+global+group+inc,2,0.011,0,0,0
15:10.5,trans+global+group+inc,1,0.01065,0,0,0
20:56.9,trans+global+group+inc,1,0.01075,0,0,0
33:38.0,trans+global+group+inc,1,0.0105,0,0,0
43:12.1,trans+global+group+inc,1,0.011,0,0,0
51:30.4,trans+global+group+inc,1,0.01085,0,0,0
10:32.6,trans+global+group+inc,0,0.01085,0,0,0
18:33.8,trans+global+group+inc,0,0.0107,0,0,0
27:25.7,trans+global+group+inc,0,0.0106,0,0,0
35:09.7,trans+global+group+inc,0,0.011,0,0,0
44:54.4,trans+global+group+inc,0,0.0107,0,0,0
52:07.7,trans+global+group+inc,0,0.0105,0,0,0
00:41.1,trans+global+group+inc,1,0.010635,0,0,0
07:48.0,trans+global+group+inc,1,0.0108,0,0,0
16:09.5,trans+global+group+inc,1,0.0105,0,0,0
23:22.6,trans+global+group+inc,0,0.010635,0,0,0
29:12.9,trans+global+group+inc,0,0.0105,0,0,0
37:36.7,trans+global+group+inc,0,0.0107,0,0,0
44:51.4,trans+global+group+inc,0,0.0108,0,0,0
52:27.3,trans+global+group+inc,0,0.0108,0,0,0
04:31.1,trans+global+group+inc,0,0.01075,0,0,0
13:07.8,trans+global+group+inc,0,0.0109,0,0,0
18:57.5,trans+global+group+inc,0,0.0108,0,0,0
24:47.6,trans+global+group+inc,0,0.0108,0,0,0
32:06.0,trans+global+group+inc,0,0.0107,0,0,0
44:29.3,trans+global+group+inc,0,0.0107,0,0,0
51:45.1,trans+global+group+inc,0,0.0107,0,0,0
59:13.5,trans+global+group+inc,0,0.0107,0,0,0
06:24.2,trans+global+group+inc,0,0.0107,0,0,0
17:12.3,trans+global+group+inc,0,0.0108,0,0,0
26:44.0,trans+global+group+inc,0,0.010765,0,0,0
34:52.5,trans+global+group+inc,0,0.0108,0,0,0
40:44.9,trans+global+group+inc,0,0.0108,0,0,0
47:57.9,trans+global+group+inc,0,0.0107,0,0,0
55:48.2,trans+global+group+inc,0,0.01065,0,0,0
02:51.3,trans+global+group+inc,0,0.0107,0,0,0
10:17.5,trans+global+group+inc,0,0.010635,0,0,0
16:07.5,trans+global+group+inc,0,0.0107,0,0,0
26:57.2,trans+global+group+inc,0,0.0107,0,0,0
35:34.2,trans+global+group+inc,0,0.0106,0,0,0
43:51.8,trans+global+group+inc,0,0.0108,0,0,0
01:45.1,trans+global+group+inc,0,0.0106,0,0,0
09:32.1,trans+global+group+inc,0,0.0106,0,0,0
16:35.5,trans+global+group+inc,0,0.0108,0,0,0
22:26.5,trans+global+group+inc,0,0.0108,0,0,0
31:02.6,trans+global+group+inc,0,0.0108,0,0,0
41:53.5,trans+global+group+inc,0,0.0108,0,0,0
52:42.6,trans+global+group+inc,0,0.0108,0,0,0
59:46.3,trans+global+group+inc,0,0.0108,0,0,0
08:43.5,trans+global+group+inc,0,0.0108,0,0,0
17:13.8,trans+global+group+inc,0,0.0108,0,0,0
24:20.0,trans+global+group+inc,0,0.0108,0,0,0
31:33.3,trans+global+group+inc,0,0.0108,0,0,0
42:09.7,trans+global+group+inc,0,0.0108,0,0,0
51:49.5,trans+global+group+inc,0,0.0108,0,0,0
00:16.0,trans+global+group+inc,0,0.0108,0,0,0
08:13.3,trans+global+group+inc,0,0.0108,0,0,0
14:04.6,trans+global+group+inc,0,0.0108,0,0,0
19:53.5,trans+global+group+inc,0,0.0108,0,0,0
25:46.7,trans+global+group+inc,0,0.0108,0,0,0
36:38.6,trans+global+group+inc,0,0.0108,0,0,0
53:12.1,trans+global+group+inc,0,0.0108,0,0,0
59:23.1,trans+global+group+inc,0,0.0108,0,0,0
07:41.3,trans+global+group+inc,0,0.0108,0,0,0
14:44.0,trans+global+group+inc,0,0.0108,0,0,0
21:52.3,trans+global+group+inc,0,0.0108,0,0,0
29:16.3,trans+global+group+inc,0,0.0108,0,0,0
52:19.9,trans+global+group+inc,0,0.0108,0,0,0
03:08.9,trans+global+group+inc,0,0.0108,0,0,0
09:17.6,trans+global+group+inc,0,0.0108,0,0,0
21:45.9,trans+global+group+inc,0,0.0108,0,0,0
28:51.3,trans+global+group+inc,0,0.0108,0,0,0
38:26.6,trans+global+group+inc,0,0.0108,0,0,0
46:25.9,trans+global+group+inc,0,0.0108,0,0,0
53:21.8,trans+global+group+inc,0,0.0108,0,0,0
00:27.3,trans+global+group+inc,0,0.0108,0,0,0
06:51.0,trans+global+group+inc,0,0.0108,0,0,0
13:53.4,trans+global+group+inc,0,0.0108,0,0,0
23:41.8,trans+global+group+inc,0,0.0108,0,0,0
29:29.0,trans+global+group+inc,0,0.0108,0,0,0
36:31.5,trans+global+group+inc,0,0.0108,0,0,0
44:49.6,trans+global+group+inc,0,0.0108,0,0,0
50:36.8,trans+global+group+inc,0,0.0108,0,0,0
57:41.4,trans+global+group+inc,0,0.0108,0,0,0
05:28.5,trans+global+group+inc,0,0.0108,0,0,0
12:33.6,trans+global+group+inc,0,0.0108,0,0,0
23:22.5,trans+global+group+inc,0,0.0108,0,0,0
33:27.0,trans+global+group+inc,0,0.0108,0,0,0
41:04.9,trans+global+group+inc,0,0.0108,0,0,0
46:54.4,trans+global+group+inc,0,0.0108,0,0,0
55:11.9,trans+global+group+inc,0,0.0108,0,0,0
03:29.6,trans+global+group+inc,0,0.0108,0,0,0
11:48.8,trans+global+group+inc,0,0.0108,0,0,0
21:13.0,trans+global+group+inc,0,0.0108,0,0,0
28:18.2,trans+global+group+inc,0,0.0108,0,0,0
35:45.5,trans+global+group+inc,0,0.0108,0,0,0
44:45.2,trans+global+group+inc,0,0.0108,0,0,0
51:47.5,trans+global+group+inc,0,0.0108,0,0,0
59:10.3,trans+global+group+inc,0,0.0108,0,0,0
05:39.6,trans+global+group+inc,0,0.0108,0,0,0
13:41.2,trans+global+group+inc,0,0.0108,0,0,0
20:43.3,trans+global+group+inc,0,0.0108,0,0,0
30:15.8,trans+global+group+inc,0,0.0108,0,0,0
37:33.3,trans+global+group+inc,0,0.0108,0,0,0
43:22.8,trans+global+group+inc,0,0.0108,0,0,0
50:47.3,trans+global+group+inc,0,0.0108,0,0,0
00:15.2,trans+global+group+inc,0,0.0108,0,0,0
10:28.7,trans+global+group+inc,0,0.0108,0,0,0
17:32.5,trans+global+group+inc,0,0.0108,0,0,0
27:03.2,trans+global+group+inc,0,0.0108,0,0,0
39:47.7,trans+global+group+inc,0,0.0108,0,0,0
48:23.9,trans+global+group+inc,0,0.0108,0,0,0
55:27.1,trans+global+group+inc,0,0.0108,0,0,0
03:43.2,trans+global+group+inc,0,0.0108,0,0,0
09:32.0,trans+global+group+inc,0,0.0108,0,0,0
16:41.2,trans+global+group+inc,0,0.0108,0,0,0
32:04.6,trans+global+group+inc,0,0.0108,0,0,0
40:00.2,trans+global+group+inc,0,0.0108,0,0,0
47:20.4,trans+global+group+inc,0,0.0108,0,0,0
54:45.5,trans+global+group+inc,0,0.0108,0,0,0
03:05.2,trans+global+group+inc,0,0.0108,0,0,0
10:19.2,trans+global+group+inc,0,0.0108,0,0,0
23:36.0,trans+global+group+inc,0,0.0108,0,0,0
29:23.9,trans+global+group+inc,0,0.0108,0,0,0
37:58.0,trans+global+group+inc,0,0.0108,0,0,0
43:45.7,trans+global+group+inc,0,0.0108,0,0,1
50:48.3,trans+global+group+inc,0,0.0108,0,0,0
58:15.7,trans+global+group+inc,0,0.0108,0,0,0
08:07.3,trans+global+group+inc,0,0.0108,0,0,0
16:27.7,trans+global+group+inc,0,0.0108,0,0,0
37:04.0,trans+global+group+inc,0,0.0108,0,0,0
47:03.7,trans+global+group+inc,0,0.0108,0,0,0
52:52.8,trans+global+group+inc,0,0.0108,0,0,0
02:27.8,trans+global+group+inc,0,0.0108,0,0,0
12:20.8,trans+global+group+inc,0,0.0108,0,0,0
24:17.3,trans+global+group+inc,0,0.0108,0,0,0
30:10.5,trans+global+group+inc,0,0.0108,0,0,0
38:30.9,trans+global+group+inc,0,0.0108,0,0,0
46:50.3,trans+global+group+inc,0,0.0105,0,0,0
53:55.8,trans+global+group+inc,0,0.0105,0,0,0
03:40.2,trans+global+group+inc,1,0.0103,0,0,0
21:50.0,trans+global+group+inc,1,0.0104,0,0,0
29:17.7,trans+global+group+inc,2,0.0103,0,0,0
40:06.3,trans+global+group+inc,2,0.0103,0,0,0
49:57.0,trans+global+group+inc,2,0.01,0,0,0
59:14.5,trans+global+group+inc,2,0.0103,0,0,0
07:34.0,trans+global+group+inc,2,0.01025,0,0,0
15:27.9,trans+global+group+inc,1,0.01,0,0,0
21:25.3,trans+global+group+inc,1,0.0101,0,0,0
28:29.9,trans+global+group+inc,1,0.01,0,0,0
34:41.2,trans+global+group+inc,0,0.01,0,0,0
43:19.0,trans+global+group+inc,0,0.0098,0,0,0
52:51.8,trans+global+group+inc,0,0.0096,0,0,0
02:25.5,trans+global+group+inc,0,0.0097,0,0,0
09:43.9,trans+global+group+inc,0,0.0098,0,0,0
15:34.0,trans+global+group+inc,0,0.01,0,0,0
21:30.8,trans+global+group+inc,0,0.0101,0,0,0
27:23.2,trans+global+group+inc,0,0.0101,0,0,0
33:13.1,trans+global+group+inc,0,0.0101,0,0,0
40:40.4,trans+global+group+inc,0,0.01005,0,0,0
48:59.1,trans+global+group+inc,0,0.00999,0,0,0
57:20.6,trans+global+group+inc,0,0.0095,0,0,0
05:38.1,trans+global+group+inc,0,0.0098,0,0,1
12:50.3,trans+global+group+inc,0,0.0092,0,0,1
21:07.8,trans+global+group+inc,0,0.0095,0,0,1
29:26.8,trans+global+group+inc,0,0.0097,0,0,1
37:48.9,trans+global+group+inc,0,0.0099,0,0,1
43:36.3,trans+global+group+inc,0,0.0098,0,0,1
54:50.5,trans+global+group+inc,0,0.00995,0,0,1
02:29.9,trans+global+group+inc,0,0.0099,0,0,1
09:33.9,trans+global+group+inc,0,0.00995,0,0,0
15:20.7,trans+global+group+inc,0,0.01,0,0,0
26:42.0,trans+global+group+inc,0,0.0102,0,0,0
34:16.3,trans+global+group+inc,0,0.01,0,0,0
41:20.2,trans+global+group+inc,0,0.010136,0,0,0
52:07.7,trans+global+group+inc,0,0.01,0,0,0
59:11.2,trans+global+group+inc,0,0.0099,0,0,0
06:51.9,trans+global+group+inc,0,0.0104,0,0,0
15:51.4,trans+global+group+inc,0,0.01,0,0,0
24:10.4,trans+global+group+inc,0,0.01,0,0,0
31:49.6,trans+global+group+inc,0,0.0104,0,0,0
40:20.0,trans+global+group+inc,0,0.01,0,0,0
48:38.2,trans+global+group+inc,0,0.0101,0,0,0
56:41.4,trans+global+group+inc,0,0.0101,0,0,0
02:41.6,trans+global+group+inc,0,0.0107,0,0,0
11:02.5,trans+global+group+inc,0,0.0106,0,0,0
19:10.4,trans+global+group+inc,0,0.0106,0,0,1
29:58.5,trans+global+group+inc,0,0.0106,0,0,1
37:55.4,trans+global+group+inc,0,0.0106,0,0,1
43:46.1,trans+global+group+inc,0,0.0106,0,0,1
49:36.7,trans+global+group+inc,0,0.0106,0,0,1
57:37.8,trans+global+group+inc,0,0.0106,0,0,1
05:07.6,trans+global+group+inc,0,0.0106,0,0,1
12:22.2,trans+global+group+inc,0,0.0106,0,0,1
19:25.6,trans+global+group+inc,0,0.0106,0,0,1
27:09.1,trans+global+group+inc,0,0.0106,0,0,0
33:00.9,trans+global+group+inc,0,0.0106,0,0,0
40:30.6,trans+global+group+inc,0,0.0106,0,0,0
47:49.9,trans+global+group+inc,0,0.0106,0,0,0
56:35.0,trans+global+group+inc,0,0.0106,0,0,0
02:28.5,trans+global+group+inc,0,0.0106,0,0,0
08:55.9,trans+global+group+inc,0,0.0106,0,0,0
17:15.5,trans+global+group+inc,0,0.0106,0,0,0
23:05.5,trans+global+group+inc,0,0.0106,0,0,0
28:56.7,trans+global+group+inc,0,0.0106,0,0,0
36:00.1,trans+global+group+inc,0,0.0106,0,0,0
41:50.5,trans+global+group+inc,0,0.0106,0,0,02022-01-19 17:28:57.189036,trans+global+group+inc,0,0.009100000374019146,0,0,0
2022-01-24 16:54:21.142282,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 17:02:38.941225,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 17:09:43.062736,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 17:15:36.242314,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 17:22:40.553991,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 17:29:48.334451,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 17:38:49.662540,trans+global+group+inc,1,0.009100000374019146,1,0,0,0,0
2022-01-24 17:45:51.696536,trans+global+group+inc,1,0.009100000374019146,1,0,0,0,0
2022-01-24 17:52:52.417911,trans+global+group+inc,1,0.009100000374019146,1,0,0,0,0
2022-01-24 17:58:40.714277,trans+global+group+inc,1,0.009100000374019146,1,0,0,0,0
2022-01-24 18:07:12.069065,trans+global+group+inc,1,0.009100000374019146,1,0,0,0,0
2022-01-24 18:12:59.869743,trans+global+group+inc,1,0.009100000374019146,1,0,0,0,0
2022-01-24 18:18:48.874224,trans+global+group+inc,1,0.009100000374019146,1,0,0,0,0
2022-01-24 18:26:11.921321,trans+global+group+inc,1,0.009100000374019146,1,0,0,0,0
2022-01-24 18:33:16.470980,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 18:40:34.556507,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 18:49:40.290358,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 18:57:01.715303,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 19:04:45.631928,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 19:10:49.793759,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 19:17:51.886857,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 19:26:42.500691,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 19:39:25.332859,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 19:46:27.935998,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 19:55:08.617521,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 20:01:19.869640,trans+global+group+inc,2,0.009100000374019146,0,0,0,0,0
2022-01-24 20:09:59.388926,trans+global+group+inc,1,0.009100000374019146,0,0,0,0,0
2022-01-24 20:17:15.993143,trans+global+group+inc,1,0.009100000374019146,0,0,0,0,0
2022-01-24 20:26:12.850822,trans+global+group+inc,1,0.009100000374019146,0,0,0,0,0
2022-01-24 20:33:14.784550,trans+global+group+inc,1,0.009100000374019146,0,0,0,0,0
2022-01-24 20:41:04.465017,trans+global+group+inc,1,0.009100000374019146,0,0,0,0,0
2022-01-24 20:49:12.406731,trans+global+group+inc,1,0.009100000374019146,0,0,0,0,0
2022-01-24 20:58:43.439067,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 21:06:34.190116,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 21:13:52.642683,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 21:20:56.431570,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 21:26:42.959211,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 21:33:46.977824,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 21:48:40.141893,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 21:54:25.831687,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 22:01:27.248262,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 22:08:30.003987,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 22:17:11.715685,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 22:24:15.054934,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 22:31:58.455125,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 22:42:44.729946,trans+global+group+inc,1,0.009100000374019146,0,0,0,0,0
2022-01-24 22:51:00.995632,trans+global+group+inc,1,0.009100000374019146,0,0,0,0,0
2022-01-24 23:01:46.990208,trans+global+group+inc,1,0.009100000374019146,0,0,0,0,0
2022-01-24 23:07:56.355237,trans+global+group+inc,1,0.009100000374019146,0,0,0,0,0
2022-01-24 23:19:31.371161,trans+global+group+inc,1,0.009100000374019146,0,0,0,0,0
2022-01-24 23:27:49.529289,trans+global+group+inc,1,0.009100000374019146,0,0,0,0,0
2022-01-24 23:34:55.349256,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 23:44:13.953485,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 23:52:29.806170,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-24 23:59:59.768350,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
2022-01-25 00:12:05.776777,trans+global+group+inc,0,0.009100000374019146,0,0,0,0,0
