2022-01-03 14:49:05.361902,metaverse,17,338.5400085449219
2022-01-03 15:01:54.188917,metaverse,16,338.5400085449219
2022-01-03 15:07:11.108963,metaverse,14,338.5400085449219
2022-01-03 15:13:42.863202,metaverse,12,338.5400085449219
2022-01-03 15:26:45.203950,metaverse,13,338.5400085449219
2022-01-03 15:32:13.163665,metaverse,14,338.5400085449219
2022-01-03 15:37:41.041378,metaverse,13,338.5400085449219
2022-01-03 15:50:45.141154,metaverse,18,338.5400085449219
2022-01-03 15:57:22.751424,metaverse,17,338.5400085449219
2022-01-03 16:02:49.345762,metaverse,15,338.5400085449219
2022-01-03 16:08:17.684634,metaverse,20,338.5400085449219
2022-01-03 16:20:09.096111,metaverse,19,338.5400085449219
2022-01-03 16:33:00.723791,metaverse,19,338.5400085449219
2022-01-03 16:38:29.228454,metaverse,17,338.5400085449219
2022-01-03 16:50:20.961545,metaverse,18,338.5400085449219
2022-01-03 16:55:48.467543,metaverse,17,338.5400085449219
2022-01-03 17:07:41.494196,metaverse,14,338.5400085449219
2022-01-03 17:13:09.439698,metaverse,13,338.5400085449219
2022-01-03 17:19:49.513477,metaverse,13,338.5400085449219
2022-01-03 17:29:34.218389,metaverse,14,338.5400085449219
2022-01-03 17:36:16.735366,metaverse,12,338.5400085449219
2022-01-03 17:41:47.686300,metaverse,13,338.5400085449219
2022-01-03 17:47:15.224784,metaverse,15,338.5400085449219
2022-01-03 17:57:36.090434,metaverse,14,338.5400085449219
2022-01-03 18:04:19.388300,metaverse,13,338.5400085449219
2022-01-03 18:12:30.773638,metaverse,16,338.5400085449219
2022-01-03 18:44:44.001951,metaverse,14,338.5400085449219
2022-01-03 19:04:11.984704,metaverse,16,338.5400085449219
2022-01-03 19:24:33.120920,metaverse,13,338.5400085449219
2022-01-03 19:30:00.531435,metaverse,16,338.5400085449219
2022-01-03 19:41:50.492865,metaverse,16,338.5400085449219
2022-01-03 19:47:17.569967,metaverse,14,338.5400085449219
2022-01-03 19:52:45.389047,metaverse,11,338.5400085449219
2022-01-03 19:58:13.901789,metaverse,13,338.5400085449219
2022-01-03 20:03:41.403959,metaverse,10,338.5400085449219
2022-01-03 20:09:10.261244,metaverse,10,338.5400085449219
2022-01-03 20:20:55.101826,metaverse,10,338.5400085449219
2022-01-03 20:26:26.215527,metaverse,11,338.5400085449219
2022-01-03 20:31:56.163888,metaverse,10,338.5400085449219
2022-01-03 20:39:53.884852,metaverse,10,338.5400085449219
2022-01-03 20:45:21.003933,metaverse,11,338.5400085449219
2022-01-03 20:50:47.864417,metaverse,12,338.5400085449219
2022-01-03 20:56:15.265059,metaverse,13,338.5400085449219
2022-01-03 21:01:45.352823,metaverse,17,338.5400085449219
2022-01-03 21:08:29.103276,metaverse,18,338.5400085449219
2022-01-03 21:15:11.997029,metaverse,18,338.5400085449219
2022-01-03 21:20:39.149270,metaverse,17,338.5400085449219
2022-01-03 21:26:07.306819,metaverse,18,338.5400085449219
2022-01-03 21:31:35.751333,metaverse,16,338.5400085449219
2022-01-03 21:43:52.525581,metaverse,19,338.5400085449219
2022-01-03 21:49:21.065824,metaverse,18,338.5400085449219
