2022-01-03 14:28:26.309295,microsoft,17,334.75
2022-01-03 14:33:36.296448,microsoft,19,334.75
2022-01-03 14:38:45.837696,microsoft,19,334.75
2022-01-03 14:43:56.132615,microsoft,15,334.75
2022-01-03 14:49:05.361902,microsoft,12,334.75
2022-01-03 15:01:54.188917,microsoft,20,334.75
2022-01-03 15:07:11.108963,microsoft,17,334.75
2022-01-03 15:13:42.863202,microsoft,18,334.75
2022-01-03 15:20:17.233983,microsoft,17,334.75
2022-01-03 15:26:45.203950,microsoft,15,334.75
2022-01-03 15:32:13.163665,microsoft,11,334.75
2022-01-03 15:37:41.041378,microsoft,13,334.75
2022-01-03 15:50:45.141154,microsoft,10,334.75
2022-01-03 15:57:22.751424,microsoft,10,334.75
2022-01-03 16:02:49.345762,microsoft,17,334.75
2022-01-03 16:08:17.684634,microsoft,18,334.75
2022-01-03 16:20:09.096111,microsoft,13,334.75
2022-01-03 16:33:00.723791,microsoft,12,334.75
2022-01-03 16:38:29.228454,microsoft,10,334.75
2022-01-03 16:43:56.996718,microsoft,9,334.75
2022-01-03 16:50:20.961545,microsoft,8,334.75
2022-01-03 16:55:48.467543,microsoft,9,334.75
2022-01-03 17:07:41.494196,microsoft,11,334.75
2022-01-03 17:13:09.439698,microsoft,12,334.75
2022-01-03 17:19:49.513477,microsoft,12,334.75
2022-01-03 17:29:34.218389,microsoft,9,334.75
2022-01-03 17:36:16.735366,microsoft,7,334.75
2022-01-03 17:41:47.686300,microsoft,7,334.75
2022-01-03 17:47:15.224784,microsoft,7,334.75
2022-01-03 17:57:36.090434,microsoft,9,334.75
2022-01-03 18:04:19.388300,microsoft,16,334.75
2022-01-03 18:12:30.773638,microsoft,15,334.75
2022-01-03 18:19:13.958782,microsoft,16,334.75
2022-01-03 18:38:19.562961,microsoft,11,334.75
2022-01-03 18:44:44.001951,microsoft,10,334.75
2022-01-03 18:57:44.384978,microsoft,15,334.75
2022-01-03 19:04:11.984704,microsoft,14,334.75
2022-01-03 19:24:33.120920,microsoft,24,334.75
2022-01-03 19:30:00.531435,microsoft,29,334.75
2022-01-03 19:35:28.450024,microsoft,29,334.75
2022-01-03 19:41:50.492865,microsoft,41,334.75
2022-01-03 19:47:17.569967,microsoft,37,334.75
2022-01-03 19:52:45.389047,microsoft,40,334.75
2022-01-03 19:58:13.901789,microsoft,31,334.75
2022-01-03 20:03:41.403959,microsoft,30,334.75
2022-01-03 20:09:10.261244,microsoft,45,334.75
2022-01-03 20:20:55.101826,microsoft,34,334.75
2022-01-03 20:26:26.215527,microsoft,29,334.75
2022-01-03 20:31:56.163888,microsoft,28,334.75
2022-01-03 20:39:53.884852,microsoft,31,334.75
2022-01-03 20:45:21.003933,microsoft,33,334.75
2022-01-03 20:50:47.864417,microsoft,28,334.75
2022-01-03 20:56:15.265059,microsoft,21,334.75
2022-01-03 21:01:45.352823,microsoft,24,334.75
2022-01-03 21:08:29.103276,microsoft,24,334.75
2022-01-03 21:15:11.997029,microsoft,20,334.75
2022-01-03 21:20:39.149270,microsoft,20,334.75
2022-01-03 21:26:07.306819,microsoft,32,334.75
2022-01-03 21:31:35.751333,microsoft,28,334.75
2022-01-03 21:37:08.645566,microsoft,31,334.75
2022-01-03 21:43:52.525581,microsoft,30,334.75
2022-01-03 21:49:21.065824,microsoft,27,334.75
2022-01-03 21:54:51.518867,microsoft,21,334.75
2022-01-03 22:00:19.313797,microsoft,37,334.75
2022-01-03 22:09:26.082506,microsoft,35,334.75
2022-01-03 22:17:47.635302,microsoft,23,334.75
2022-01-03 22:25:31.317392,microsoft,25,334.75
2022-01-03 22:32:01.317837,microsoft,22,334.75
2022-01-03 22:38:25.816412,microsoft,23,334.75
2022-01-03 22:45:03.561326,microsoft,15,334.75
2022-01-03 22:56:48.941900,microsoft,12,334.75
2022-01-03 23:02:16.564969,microsoft,11,334.75
2022-01-03 23:07:45.349062,microsoft,8,334.75
2022-01-03 23:26:47.556748,microsoft,6,334.75
2022-01-03 23:32:17.947416,microsoft,5,334.75
2022-01-03 23:49:21.696470,microsoft,4,334.75
2022-01-03 23:57:16.534109,microsoft,6,334.75
2022-01-04 00:02:44.129091,microsoft,7,334.75
2022-01-04 00:11:10.768081,microsoft,6,334.75
2022-01-04 00:17:35.668580,microsoft,7,334.75
2022-01-04 00:24:19.142763,microsoft,8,334.75
2022-01-04 00:29:45.668889,microsoft,10,334.75
2022-01-04 00:42:46.486639,microsoft,12,334.75
2022-01-04 00:56:57.845286,microsoft,13,334.75
